Date,Market Cap (US),Market Cap (India),Equal Weight,Price Weighted,Fundamental Weighted,Volatility Weighted,Risk Parity Proxy,Factor Weighted (Momentum),ESG Weighted
2024-05-22,-0.0027097912093521476,0.0030469687473969323,-0.003820717821623018,-0.005077682370278486,-0.004431027238617603,-0.0004564077944243697,-0.0008517010253869416,-0.0018526854875206482,-0.004074830418923731
2024-05-23,-0.007408162283471933,0.01623413013834582,-0.01409472499518733,-0.015387801837602189,-0.013412427997567845,-0.013795409841668927,-0.009321764488354608,-0.000317934137323237,-0.006554350752235974
2024-05-24,0.0069766490766732595,-0.00045948127907615604,0.006590250343663461,0.00011078602999498369,0.005544410701976522,0.0024665677060100293,0.0016231837843995807,0.010019074231717828,0.0049198564060315645
2024-05-29,-0.007394317215742535,-0.0080474093408375,-0.011780931714131714,-0.010643053144484813,-0.01064130030888865,-0.0073490172359946485,-0.009747663932813072,-0.007288296336430349,-0.007397629542125213
2024-05-30,-0.005992957535754186,-0.00956116224385675,0.004594564016039254,-0.008623059964285001,0.004003821314785059,0.006101922128460725,0.0029052802125393946,-0.017733646839268306,-0.007822239813062728
2024-05-31,0.007995824231928897,0.0018680341105537352,0.013176057999262419,0.014970495867080512,0.016380638144799373,0.01747240599619045,0.009815304662519047,-0.00042847109157843194,0.009288042118984678
2024-06-03,0.0011154602235352391,0.03202403067452011,-0.005322489162421004,-0.002984548285611525,-0.0049911881501073655,-0.002608999768312082,0.002964108874426494,-0.0017163853584361434,-0.0010075746720372917
2024-06-04,0.0015016810037827531,-0.06112419596275757,-0.003036653142563839,0.003629755574772456,-0.003694104516333744,0.004905559165589521,0.0019076882816084354,-0.002687763788924907,-0.0002747696199481437
2024-06-05,0.011778015849957281,0.03307130264902321,0.006064112932798459,0.002477833457863601,0.0055357441048620205,0.0,0.0020942247769359843,0.022566267078207834,0.012387390186020293
2024-06-06,-0.00019983660163685183,0.008848783029735371,-0.0019363181214833,0.002029610638347092,-0.0013152280983408948,-0.0006119400146955618,0.0008554249579992018,-0.004641970213649531,-0.0022656700480557885
2024-06-07,-0.0011158420502790662,0.02033183181806326,-0.0031551151586070667,-0.0022445375713160682,-0.002371963931389683,-0.0006123147145826312,-0.002282836465876795,0.0007926744866689546,-0.0007261476531213422
2024-06-10,0.002577529978240972,-0.0013298220789751808,0.0026703312586569723,0.0017781239170563965,0.0018455524412024139,-0.001225576436081075,0.0021878003918203628,0.011033017304638808,0.0034442523975606607
2024-06-11,0.0027067148552095224,0.00024290193115634738,-0.004129705757577633,-0.003108073652881403,-0.004222743018253757,-0.001380683267998751,-0.0049582802306485565,-0.0025765383080661253,0.0006889676576313782
2024-06-12,0.008467720241887338,0.002494199810096445,0.005341036615626442,-0.0009091429599338762,0.0029046771651710206,-0.0021514259928155197,-0.0003854405966687971,0.01121124727116367,0.009381303090553468
2024-06-13,0.00234191143711672,0.0032512085635553246,-0.0028491428735515135,-0.001683298061210426,-0.0026405294006771173,0.0,-0.00279844280375802,0.00903344929757444,0.0014354765025707433
2024-06-14,-0.00039393828099749413,0.0028464728647632507,-0.006394384036734974,-0.0015003682423247557,-0.004770657039546858,-0.0016939376319689385,0.0005796492661097971,0.0004109896095856149,-0.0013456295571626206
2024-06-21,-0.0015633517188252497,-0.0028002164622532473,0.0012688300708005138,0.0003976850888521078,-0.0007878503578011034,-0.00015210859684191405,-0.0020065394267531358,-0.008610903002544983,0.0007112927207568976
2024-06-24,-0.0030698791558664423,0.0015625352218749532,0.004796705002535235,0.006641513762785929,0.007177846180268252,0.0077362880360231775,0.00838170413610271,-0.011839328046100816,-0.0033831555296083785
2024-06-25,0.003925873679181344,0.007763664467508334,-0.006902861865493327,-0.007616897311513309,-0.0052532322668519885,-0.00849812530524519,-0.004563215441709342,0.00917481441541068,0.003116548643858096
2024-06-26,0.0015711962247204525,0.006198787876631016,-0.0037741644287249514,0.00039981168244292565,-0.001845462612176781,-0.005960857576985246,-0.003914227738553976,-0.002877383434246445,-0.0005335643742369709
2024-06-27,0.0009069098567990731,0.007334080659762657,0.0012190446800292303,0.0009262218417478644,0.0002638607642360165,-0.0004600209484753304,0.0009561562130164488,0.003698008452749342,0.001866231114514766
2024-06-28,-0.0040920134623695995,-0.0014108969297394127,0.000730714131531774,-0.0011547659424434734,0.0010546449941057881,-0.003841660237403092,0.0,-0.0009745622644613856,-0.002311017002823757
2024-07-01,0.0026719909814295235,0.00545557559691747,-0.008128953092585857,0.0012941936984470419,-0.0018462310908931815,-0.005867988465758308,-0.001338904762219662,0.00169200779108448,-0.0025842037294817577
2024-07-02,0.0061762057711850496,-0.0007499973340487516,0.004469841758492821,0.004135781588901144,0.004477834429532103,0.004481274147058337,0.0039158723321606245,0.00607779010531906,0.006757907135213025
2024-07-03,0.0050715622695336636,0.006719678910168409,0.0004275410990805229,-0.0006066024479312642,0.0,-0.001851748820113908,0.0011430997749381157,0.008417166615234492,0.004685934890141836
2024-07-08,0.0010161824764044329,-0.0001356303337513403,0.0019532803731182715,-0.0007896791719866194,0.0,-0.0021551726681116263,-0.0007602578792809252,0.004672093222304996,0.002982685872496254
2024-07-09,0.0007407974780654752,0.00462112711188291,-0.0017089352582575958,-0.0013434002599595287,0.00026261367068331664,-0.0015421721154450492,-0.0002851993102281207,0.002202997415435434,0.0005254340678509695
2024-07-10,0.010156314878105886,-0.004460845993233708,0.008212089014601786,0.010868922048930573,0.009406936394185739,0.007993865135496298,0.007673007615097038,0.00811847254472953,0.009150685382363792
2024-07-11,-0.008801649969266724,-0.0003495037195243165,0.011983354184047812,0.0008151137393358789,0.006480859822684794,0.008538053887495359,0.004707205058736744,-0.014238444200999074,-0.003563099618815271
2024-07-12,0.00550186402496512,0.007628403248955412,0.008760752946920353,0.006197738525913178,0.005411674187642569,0.007260604750409244,0.0070195207150547745,0.002964284738265525,0.009445027455086186
2024-07-15,0.0028222164233526843,0.0034447298074261035,0.0011268097024326818,0.005256549538679412,0.004103598223187245,-0.0019612069480530905,-0.002147396038011188,0.004954277647032518,0.0018955502739998408
2024-07-16,0.0063690499714532745,0.0010691440871768358,0.017566591261229052,0.018302753132311125,0.014988207354326072,0.01066466530096343,0.007913220754089264,0.005277695043707664,0.009424358004312215
2024-07-19,-0.007165879226406085,-0.010944347737899481,-0.006746803689873285,-0.009326229098854347,-0.006388121920076776,-0.007621713643549271,-0.005216500782640426,-0.005996667187360509,-0.009022846502236061
2024-07-22,0.010734217246220293,-0.0008829659721330775,0.007866904401176876,0.003169902152210149,0.0038378275662855036,0.006320523364005128,0.004007999779997315,0.016495037995015276,0.01406816733824859
2024-07-23,-0.0015593176939461904,-0.0012329157000276177,-0.0035413179197646785,-0.0014200585575555175,-0.0028130056630790096,-0.005089298741062322,-0.004848881203861758,0.0015935734250371561,-0.0033896477955613377
2024-07-24,-0.02342124222289286,-0.00268142363114976,-0.011776151957592787,-0.012572324267622092,-0.00900325503780856,-0.002704816050849721,-0.0012159944017645983,-0.03683006931218293,-0.0206719246419462
2024-07-25,-0.005155889019717259,-0.0003031729363163769,0.0011959791049377792,0.0020353508982717716,0.0015491403595013764,0.0006020138243650893,0.00018718358857051231,-0.010930932097936929,-0.00418610843465252
2024-07-26,0.011029420409570924,0.01741480789992859,0.014180336565209218,0.016250573665077008,0.013835714098671424,0.011066149466024404,0.00931362605931563,0.013273037453501137,0.014619465570555426
2024-07-29,0.0008129795718284517,5.0331230625744864e-05,0.0013540496103727827,-0.00121806008224938,-0.0012729868591678994,0.003562940590327092,-9.271978265120516e-05,-0.003728681930300139,-8.789347479408475e-05
2024-07-30,-0.0049725143613676215,0.0008532792280141148,0.004812923105213453,0.0050046926640546765,0.004321776781511137,0.004140878158888598,0.0017599903599704136,-0.013052364415070353,-0.00564581698571372
2024-07-31,0.015669980701917767,0.0037684255675633532,0.004731484491809027,0.00243818409800978,0.0035452950787510573,-0.0013291397828194748,0.00535353272385864,0.03197685115146795,0.015188282718805114
2024-08-01,-0.013788123791990166,0.002391816490734086,-0.011193086404428731,-0.012189230705747787,-0.011440318765627495,0.007508312430973307,-0.0011974414289332394,-0.02771463398848105,-0.010598741688123872
2024-08-02,-0.01855290660855327,-0.011792190883304469,-0.017357502087450807,-0.015251722844108785,-0.01988450432402761,0.0007331439071783739,-0.0011988048579648425,-0.03478385686919029,-0.020641204314500363
2024-08-05,-0.0304270413923931,-0.02715175314145156,-0.023909094610329838,-0.026365249357641608,-0.026696410972040258,-0.022229580627438024,-0.019662368478271925,-0.022206750869354995,-0.02521638458245936
2024-08-06,0.010300849493599515,-0.0026244033870099497,0.010203844775782385,0.0075775678574342645,0.008004381219030247,0.006720809703176936,0.00037626305896086315,0.016560983623997237,0.010272375378035577
2024-08-07,-0.007764715388769489,0.012630066341245293,-0.007076527399188259,-0.006023876141120501,-0.004528029840952131,0.0004463597085750893,0.005347922345715973,-0.01337447860943945,-0.010548984631311629
2024-08-08,0.02278113959089888,-0.007456478381555143,0.0179594328569585,0.017467254182696977,0.016940589744985565,0.009772012924399021,0.009035440916501379,0.03774020147481596,0.02486353292197869
2024-08-09,0.004660798434381699,0.010333291215294636,0.002102358170451652,0.0012933413732211887,0.0026213581582901556,0.0005893964227040844,0.0034251921310988814,0.010124208759332313,0.0036812882428989106
2024-08-12,4.30330517200971e-05,-0.0008416385761983504,-0.004811860886436573,-0.0035642202288998746,-0.004460314060044688,-0.0035404544695685526,-0.0012946314813417534,0.002812297384348629,-0.0006276114293217974
2024-08-13,0.016707233419049988,-0.00857984886239657,0.01133131127748118,0.0103290910300596,0.010723396097941781,0.00471763578223017,0.006364437071938494,0.021318854032594533,0.01618973275120896
2024-08-14,0.00381643656119841,0.0001967576418212346,0.0020844210224853737,0.006085959189021342,0.0036354144147650496,0.00498849783796779,0.007602505643470742,0.007950928673598635,0.003962729255881872
2024-08-19,0.009675327436177775,0.0012827353541420893,0.007583398362412749,0.005806301091375692,0.007366910108904479,0.005549151675970816,0.007479192799469271,0.011124908393938404,0.00997687979108434
2024-08-20,-0.001986527237609709,0.0051226163083365125,-0.003959589328922775,-0.001506457403634185,-0.004312009786601059,0.0,0.00080767405572849,-0.0018285435328131304,-0.0017130429311158154
2024-08-21,0.004230714721006796,0.0028846181820890576,0.0069768295254830515,0.001358684106707005,0.004058835691273171,0.00490082260004823,0.0048321835923450665,0.00486867949710059,0.005300909505423811
2024-08-22,-0.00897294225665722,0.0016659691560852782,-0.002843033612255415,-0.0043553968655479615,-0.002534680832948467,0.0014368658705651936,-0.001608134814524044,-0.008434038741242648,-0.008477862226624533
2024-08-23,0.01141793740166443,0.0004694458708691634,0.012644257290113587,0.01129109467487806,0.012359722437928104,0.003725907427896983,0.006505998514044741,0.00954660459693065,0.01256264577727766
2024-08-26,-0.0031587101696058145,0.007523018148105455,-0.00017219554568669487,0.0015880833692817574,0.0012526730940976307,0.003854442342404251,0.0025728289994704384,-0.009138450570451841,-0.0016998728713416096
2024-08-27,0.0015939251127232035,0.0002858535502177548,0.0004589443328950583,0.00024197709897171455,-0.0015032402324959989,0.0011392994883151195,0.003273088959112393,0.0033097181466821162,0.0008501992555504258
2024-08-28,-0.005993900794735212,0.0013820469762269526,-0.0027569199749987714,-0.0038638477045050443,-0.0020081673493851223,0.001990711115753065,-0.002475999881357964,-0.009294940544185601,-0.005882052236488344
2024-08-29,-3.937984343658622e-05,0.003967777356455909,0.0037315001040281906,0.005911441018131014,0.0032611541649369942,0.002695089840744871,0.0020343385118460357,-0.0019001646825721197,0.0013671045008560394
2024-08-30,0.010042457079144168,0.003332202116407902,0.00770575606832061,0.0055014008607930185,0.008975204590785523,0.007198689675191232,0.0025589800019861016,0.014493749048230703,0.010109132751394027
2024-09-04,-0.0016038290273809634,-0.003215245383183467,-0.0014409545154341209,0.0009287799687246556,-0.0015101486039829067,0.001965784038503402,0.0012359285963576261,-0.0013059558289408677,-0.001903190990067361
2024-09-05,-0.003022581014674196,-0.0021293438665674616,-0.006133239739216768,-0.005364427942368289,-0.006063602220676122,-0.007039176692181246,-0.003712516306084619,-0.005924222416194205,-0.0046871151667848086
2024-09-06,-0.017410944507424406,-0.011718747382249265,-0.010795157703660872,-0.010119296555701237,-0.014036335528185374,-0.008655751652616492,-0.011131474487788468,-0.022063030440532417,-0.014194619241426601
2024-09-09,0.011513534435818254,0.003384315433638339,0.009633647822961652,0.011929422346759002,0.009209602420350417,0.010913661947843068,0.0078494544215086,0.016896630269215982,0.010184547266005773
2024-09-10,0.004462699977793541,0.0041898603137641086,0.0005810136459299339,-0.0022712483286879896,-0.0028050159071054963,-0.0008461053748077795,-0.008655683634542721,0.002006500756663532,0.004444914893006225
2024-09-11,0.01060855564984334,-0.004909997784499106,0.0004642799017606959,0.0030576501878381073,0.00025537191426735015,-0.006085107547511773,0.004114069991260192,0.015856351625715373,0.009434533444212159
2024-09-12,0.00746735215680267,0.018703624424743968,0.00619174962953557,0.005736056522851493,0.006869323050140847,0.005238285672120847,0.008620368620079909,0.013152262654999747,0.007894236321125297
2024-09-13,0.0053931422343560355,-0.0012769785942554214,0.009530408130864552,0.007201139995621615,0.00858377905766076,0.005772827726533384,0.005207209613606173,0.008165019583358572,0.006984153329076236
2024-09-16,0.0012558408673102855,0.0010740980826790941,0.007230463598193444,0.005500092445858045,0.007014039841283619,0.007412934958731892,0.006230554453591637,0.002740784670132484,0.003558445886423489
2024-09-17,0.00026451509389645083,0.0013700476615561017,0.0014739454827698006,-0.0003820442265940562,0.0014965877429796016,-0.003909388976659268,-0.0054385868758479,-0.0006084752225101562,0.00025362092616248153
2024-09-18,-0.0029006587083132912,-0.0016142974615182065,-0.0018710028633930253,-0.0024805455252138947,-0.00124704934649794,-0.007160498392798105,-0.0054683960773935485,-0.0031492690380089585,-0.00364233268575715
2024-09-19,0.016834356892725128,0.0015061029073179838,0.01061256209183895,0.012501072975107205,0.012400964593123774,0.0028139670266829992,0.0038839021008477584,0.019247821707551127,0.016913190791165975
2024-09-20,-0.0019429136300157343,0.014652566289984728,-0.0036564738961572074,0.0009078042377136266,-0.0029622404146396695,0.0,0.0018482980088170523,0.005921214414130851,-0.0037617169748299937
2024-09-23,0.0028053344257131223,0.005725960454112572,0.005107101497479971,0.0014560048377430645,0.003149273899876857,0.006284699178458836,0.0045621507031618075,0.00559024711068448,0.002676451452701534
2024-09-24,0.002508031103345345,5.20286681844374e-05,0.001462593743728606,0.0019819162478962636,0.0004950437093720684,-0.003502175998905635,0.003233614557196831,0.0014790044858038335,0.0027526725976595614
2024-09-25,-0.001862983206212128,0.0024545416621303915,-0.006202038876824132,-0.006977165568100781,-0.006205778873546213,-0.002388461430353258,-0.005161202572227435,0.0019234358520103306,-0.0016484151104513352
2024-09-26,0.004030542158199222,0.008115692736807522,0.008335648606734592,0.006192428169498614,0.004719911933453614,0.002669043919701968,0.008297340516226926,0.001723107306260102,0.005595134997721826
2024-09-27,-0.0012540029000721238,-0.0014162255444679923,0.0035832307820448626,0.0032641456520059453,0.003710679154907614,0.003501195205466264,-0.002176772857125699,-0.006712087810668473,-0.0014166712573556392
2024-09-30,0.004227603658441509,-0.014160691857076434,0.0012846085868040541,0.0004051937587668182,0.0032046504017732686,0.002792156834310861,-0.0016576450744583706,0.00405230633875552,0.0038289037346250047
2024-10-01,-0.009367848694454447,-0.0005405862138807384,-0.0053165281490905264,-0.004099558271332777,-0.004439918564081723,0.0006968227600923136,0.0010472031164704414,-0.005588571822593643,-0.010690866613444197
2024-10-04,0.008930255699186382,-0.009370461848646757,0.007814494623418966,0.00808782517755454,0.009647504725027845,0.004483795724160684,0.004213453902304078,0.009665678337608032,0.007301388706729689
2024-10-07,-0.009632263829388773,-0.008787371273170997,-0.007814494623419035,-0.009453894510747721,-0.008653631477787522,-0.011812966624478971,-0.00447741956724941,-0.007191020906819202,-0.007554087246101286
2024-10-08,0.009642706804694385,0.008729434677965052,0.0023677122047898094,0.0030019276143319375,0.0012406903038419514,0.005783364065452131,0.00017591605994224483,0.009886631555295749,0.009642421339303583
2024-10-09,0.007088231016994585,-0.0012481693673798233,0.006845864740752705,0.010205001859065097,0.007659139735184555,0.0056100625417316195,0.0032498032245569524,0.007995032304415388,0.007316312970082759
2024-10-10,-0.0020722685059824846,0.0006602588660852999,-0.0037540047351932457,-0.0013623998473160052,-0.0034516393064840433,-0.0035025584501674925,-0.0014917932196410206,-0.004623511426019614,-0.003152746720567536
2024-10-11,0.00603360870729872,-0.0013689902517646816,0.009775256159287064,0.009605042901645764,0.010075056593202238,0.008803053426140739,0.00560470698356076,0.011446392771796767,0.005469489393852915
2024-10-14,0.007678114574594323,0.006535939888908111,0.007310778716862689,0.004686649687390468,0.006822558178154507,0.007898860231835675,0.004704621472728408,0.007686514038375012,0.008885957990104488
2024-10-15,-0.0076385660375134215,-0.0028135592532655376,-0.004535297764104082,-0.007570561186896279,-0.003649199357470745,0.002756643017611067,-0.0036572355995980986,-0.010245657385297879,-0.008224988936666615
2024-10-16,0.004668232782779766,-0.003439985380697183,0.006740053172720072,0.007860323111186953,0.007285224043224834,0.00521702169264071,0.004352360610972149,0.008760967235614753,0.004449944911993045
2024-10-17,-0.00017117512853816633,-0.008907784090014885,-0.0015980502628872852,0.0037385965165646316,-0.000484115009419473,-0.0008221170160388371,-0.001477727160494341,0.0,-0.001975400489055073
2024-10-18,0.003963686942774387,0.004201335956550517,0.0029735686366572484,0.0008520925590386378,0.0009678086946159095,0.002190388912755005,0.003126672689016026,0.003253816289891438,0.0027151155255754206
2024-10-21,-0.001824432756419033,-0.002939498473548445,-0.008559011218530848,-0.007987944847631647,-0.008988314242475459,-0.007118378652043885,-0.008097244412012906,-0.0029661802090263983,-0.0037041859323760336
2024-10-22,-0.0004749666671957937,-0.012547572909439223,-0.004502216505496332,-0.00015632918006968586,-0.0002440011941262892,-0.0008279256993346056,-0.00288904685983699,-0.0031193147451434467,-0.004049158325250367
2024-10-23,-0.009233824267679564,-0.0014966842167451323,-0.0032920945056610492,-0.009596098325705064,-0.00415810337132872,-0.0012432285673814624,-0.004129105404477539,-0.0023096497707050375,-0.007479938197110173
2024-10-24,0.0021434731305568283,-0.0014784351216731097,0.00022360880880488597,-0.0033123128134293317,-0.00024498299320519743,-0.0024904617168241892,0.0,-0.0029429864869151305,0.0034144453339696188
2024-10-25,-0.00029949201318627087,-0.00899959570008371,-0.004760960674469371,-0.006153759733168344,-0.005408107429284561,-0.011145451684356161,-0.005827336599612967,-0.005960608154628613,-0.0003326600046018856
2024-10-28,0.002647934626732945,0.006527218917237164,0.005654551241162412,0.006465478394026533,0.006633180295133591,0.004054662888605158,0.003182787511909672,0.003783964398249725,0.001662066842661149
2024-10-29,0.0016128259449012198,0.0052329430871703615,-0.0030192901826166037,-0.0036520578789214562,-0.004909322107361774,-0.005175843356322873,-0.004511881042382873,-0.0010173261165867997,0.0019077959934474748
2024-10-30,-0.0033056916724881185,-0.00516313130612327,-0.0021862337180882496,-0.002169178061836535,-0.00024604279317492957,0.0018216317991746848,-0.002485891584360557,-0.005882226717937727,-0.004568315346577899
2024-10-31,-0.018790134928745348,-0.00558232586918934,-0.010720084357338755,-0.009012113316206917,-0.00914832584582192,-0.006319945694602452,-0.005883893937126156,-0.013202320681493067,-0.017806568730708742
2024-11-01,0.004084158004525459,0.004081663627652918,0.00062366657595805,0.0068896823633791526,0.0004967378391529082,-0.0018331914618087784,0.0015188501691166872,-0.003513876791136674,0.004565766394083313
2024-11-04,-0.0028160448131902913,-0.012795285302364113,0.001189835511759675,-0.006144317391764779,-0.0017394706613217774,-0.0008471140703618662,0.0016057658103646876,-0.0018856997950132176,0.0007589276542641994
2024-11-05,0.012191031029563081,0.009042055940529129,0.011596693328370086,0.010171362215647094,0.01112919575567596,0.00900025122677299,0.009492176097759647,0.01684508952534986,0.011815685407479693
2024-11-06,0.024981280957186654,0.011119815807918394,0.023398982150371825,0.03509421336225886,0.03099513394504622,0.016659988903890775,0.004053237960113325,0.02283970937253,0.02012273989610586
2024-11-07,0.007403754173995657,-0.011696159889418445,0.0009836316180757234,-1.348842159721315e-05,-0.0011928303708361454,-0.001239826302298626,0.007708498393414179,0.004715053385062604,0.010154028718942196
2024-11-08,0.0037497940357180464,-0.0021159463488489003,0.0055559342581686915,0.0059200671371363285,0.0038122986457122966,0.00837382864302851,0.0008721898128991852,0.01593244972379535,0.006525176290495201
2024-11-11,0.0009685941909569238,-0.00028571169910344984,0.004984814041028131,0.0068902250636907626,0.005218166645184828,0.0043651620994638336,-0.002793785040203202,-0.0011229081655269538,0.003286682306006643
2024-11-12,-0.0028968514769364996,-0.010738381367723213,-0.007649913885008112,-0.008665147946796656,-0.007122545343221909,-0.002998928465687223,-0.006930717551891921,-0.005116125156785762,-0.005296125651147719
2024-11-13,0.00023220076414018386,-0.013675649189030194,0.0005444871027022602,0.001074573505940595,0.0016664950992652185,0.0016368939669885666,-0.0002641748460393588,-0.002544289592595624,0.0008846377452667415
2024-11-14,-0.006068108582244,-0.0011191584619590343,-0.008033959369398283,-0.004727731416175346,-0.005964537926979475,-0.008348825841651203,-0.009022611150662045,-0.010385371204969516,-0.006775283887109733
2024-11-19,0.003955750520596487,0.002754783503889256,-0.0027008813820303397,-0.002784727970033134,-0.002398054325136333,-0.0013735540782231213,-0.0030235893210450787,0.007516776961545814,0.0007338612916558216
2024-11-22,0.0034619595915364653,0.02358904203763299,0.007846145638280006,0.00966720283057901,0.007568720815066403,0.003928687869425518,0.005191105179829749,0.005131552391462256,0.003614855730552209
2024-11-25,0.0030159278201245415,0.013075438521712217,0.009014399132697845,0.009885363221468798,0.007745653430885646,0.002026050409601206,0.003504181040117027,-0.0020960700732082405,0.003522046158455644
2024-11-26,0.005705697155263866,-0.0011318641340202825,0.00010669470500312735,0.002762113176930086,0.0007011268939939682,0.006053741192343989,0.0024456546178425473,0.008358047461307368,0.0034299237797603597
2024-11-27,-0.003808481083577712,0.0033175761911502914,-0.0009617361059034555,-0.0030865473663361435,-0.0007011268939939235,0.0028124556371576072,0.004178607669963531,-0.004681136308078192,-0.0047092665784231776
2024-12-02,0.0024454638805813736,0.005988850983542634,-0.0025082108307084173,-0.0028686526256853774,-0.0037365318299897427,-0.009935727554292943,-0.002515692173408504,-0.008022124484830827,0.0037350357020817728
